ensembl_id,gene_symbol,ncbi_id
LOC6621217,Gm15032,NCBI:100039086
ENSMUSG00000096276,Gm2042,NCBI:100039087
ENSMUSG00000089873,Mup13,NCBI:100039089
MGP_PahariEiJ_G0004188,Gm2044,NCBI:100039095
Unknown,Eif1ad5,NCBI:100039100
Unknown,Gm2049,NCBI:100039109
MGP_CAROLIEiJ_G0004792,Gm11497,NCBI:100039114
ENSMUSG00000073830,Mup14,NCBI:100039116
ENSMUSG00000071788,Gm14525,NCBI:100039120
ENSMUSG00000078877,Gm14295,NCBI:100039123
ENSMUSG00000095717,Eif1ad11,NCBI:100039129
ENSMUSG00000097615,Gm2061,NCBI:100039138
ENSMUSG00000091119,Ccdc152,NCBI:100039139
ENSMUSG00000087388,Gm12128,NCBI:100039148
ENSMUSG00000096674,Mup15,NCBI:100039150
ENSMUSG00000096049,Eif1ad17,NCBI:100039162
ENSMUSG00000098092,Gm2076,NCBI:100039163
ENSMUSG00000087283,Gm13580,NCBI:100039176
ENSMUSG00000078675,Mup16,NCBI:100039177
Unknown,Gm2085,NCBI:100039179
ENSMUSG00000085382,Gm13861,NCBI:100039184
ENSMUSG00000099718,Gm2087,NCBI:100039186
ENSMUSG00000123386,Gm2090,NCBI:100039191
ENSMUSG00000096688,Mup17,NCBI:100039206
ENSMUSG00000115205,Gm16374,NCBI:100039214
ENSMUSG00000100155,Gm2109,NCBI:100039222
LOC6617830,Gm10322,NCBI:100039225
ENSMUSG00000114075,Eif1ad18,NCBI:100039226
ENSMUSG00000110469,Gapdhrt2,NCBI:100039229
LOC6619139,Gm16529,NCBI:100039235
ENSMUSG00000097789,Ctxnd1,NCBI:100039239
ENSMUSG00000095293,Gm10058,NCBI:100039240
ENSMUSG00000085534,Gm2117,NCBI:100039248
ENSMUSG00000105775,Gm10290,NCBI:100039258
LOC6612537,Gm12703,NCBI:100039265
ENSMUSG00000068706,Gm10250,NCBI:100039281
ENSMUSG00000103713,Gm2136,NCBI:100039282
ENSMUSG00000124632,Gm2137,NCBI:100039284
Unknown,Gm2138,NCBI:100039286
ENSMUSG00000066027,Pramel51,NCBI:100039315
ENSMUSG00000050299,Gm9843,NCBI:100039316
ENSMUSG00000097288,Gm2155,NCBI:100039317
ENSMUSG00000067441,H2ab1,NCBI:100039319
ENSMUSG00000096457,Gm10147,NCBI:100039324
MGP_CAROLIEiJ_G0003558,Gm2164,NCBI:100039332
ENSMUSG00000096911,Gm2165,NCBI:100039334
ENSMUSG00000058932,Gm2174,NCBI:100039346
ENSMUSG00000060419,Rps16-ps2,NCBI:100039355
MGP_CAROLIEiJ_G0003748,Gm10399,NCBI:100039359
ENSMUSG00000098149,Gapdh-ps14,NCBI:100039376
ENSMUSG00000095887,Gm10096,NCBI:100039377
ENSMUSG00000083829,Gm2199,NCBI:100039384
ENSMUSG00000087462,Gm2200,NCBI:100039386
ENSMUSG00000113671,Gm2233,NCBI:100039432
ENSMUSG00000082106,Mageb16-ps1,NCBI:100039436
ENSMUSG00000086003,B230206L02Rik,NCBI:100039440
ENSMUSG00000093979,Gm2237,NCBI:100039441
ENSMUSG00000063087,Gm2238,NCBI:100039442
Unknown,Gm2240,NCBI:100039446
ENSMUSG00000092036,Gm2244,NCBI:100039452
ENSMUSG00000094759,Gm10487,NCBI:100039467
ENSMUSG00000096776,Vmn1r186,NCBI:100039479
ENSMUSG00000086013,Gm15706,NCBI:100039495
ENSMUSG00000096244,Vmn1r187,NCBI:100039499
ENSMUSG00000118653,Ube2srt,NCBI:100039535
ENSMUSG00000087516,Tbx3os1,NCBI:100039542
ENSMUSG00000102203,4930412E21Rik,NCBI:100039548
ENSMUSG00000073247,Gm10486,NCBI:100039550
ENSMUSG00000100194,Tgif2lx2,NCBI:100039551
ENSMUSG00000092257,Gm2308,NCBI:100039556
ENSMUSG00000095663,Gm2310,NCBI:100039560
ENSMUSG00000094739,Gm20806,NCBI:100039574
ENSMUSG00000073245,Gm14819,NCBI:100039585
ENSMUSG00000104267,Gm20807,NCBI:100039595
ENSMUSG00000099032,Tcf24,NCBI:100039596
ENSMUSG00000066443,Gm10163,NCBI:100039601
ENSMUSG00000093868,Gm20809,NCBI:100039614
ENSMUSG00000069899,Sft2d1rt,NCBI:100039624
Unknown,Gm2347,NCBI:100039631
ENSMSPG00010011817,Gm2350,NCBI:100039635
ENSMUSG00000080242,Atp6v0c-ps2,NCBI:100039636
ENSMUSG00000085600,E330012B07Rik,NCBI:100039641
ENSMUSG00000021148,Idi2l,NCBI:100039655
LOC6611827,Gm12397,NCBI:100039668
ENSMUSG00000078719,Msmp,NCBI:100039672
ENSMSPG00010006221,Gm2366,NCBI:100039673
ENSMUSG00000074149,Gm10634,NCBI:100039674
ENSMUSG00000032443,Zcwpw2,NCBI:100039681
ENSMUSG00000097885,5031434O11Rik,NCBI:100039684
ENSMUSG00000078952,Lncenc1,NCBI:100039691
Unknown,Gm2379,NCBI:100039704
ENSMUSG00000092225,Gm2381,NCBI:100039706
ENSMUSG00000079427,Mthfsl,NCBI:100039707
ENSMUSG00000085077,1700049E15Rik,NCBI:100039727
LOC6615280,Gm15762,NCBI:100039736
ENSMUSG00000133485,A430060F13Rik,NCBI:100039739
ENSMUSG00000069117,Rps18-ps6,NCBI:100039740
ENSMUSG00000101053,Gm20815,NCBI:100039753
LOC6617105,Gm10153,NCBI:100039757
ENSMUSG00000070490,Gm10293,NCBI:100039762
ENSMUSG00000118415,Cldn34c6,NCBI:100039763
Unknown,1700024F20Rik,NCBI:100039768
ENSMUSG00000071001,Hrct1,NCBI:100039781
ENSMUSG00000074516,Gm10709,NCBI:100039782
ENSMUSG00000076463,Trbv3,NCBI:100039790
ENSMUSG00000040612,Ildr2,NCBI:100039795
ENSMUSG00000078921,Tgtp2,NCBI:100039796
Unknown,Gm12962,NCBI:100039799
ENSMUSG00000061974,Cldn24,NCBI:100039801
ENSMUSG00000106820,D5Ertd605e,NCBI:100039805
ENSMUSG00000095634,Gm20816,NCBI:100039810
ENSMUSG00000112022,Gm2436,NCBI:100039815
ENSMUSG00000098113,Gm2445,NCBI:100039827
ENSMUSG00000112690,Gm2446,NCBI:100039830
ENSMUSG00000097223,Gm2449,NCBI:100039837
ENSMUSG00000106574,Gm2451,NCBI:100039840
LOC6607955,Gm20817,NCBI:100039842
Unknown,Gm2458,NCBI:100039850
Unknown,Gm2461,NCBI:100039855
ENSMUSG00000102215,Gm2464,NCBI:100039861
ENSMUSG00000073877,Ccl27al,NCBI:100039863
ENSMUSG00000086290,Snhg12,NCBI:100039864
ENSMUSG00000098102,Gm2467,NCBI:100039870
ENSMUSG00000071102,Gm10313,NCBI:100039875
ENSMUSG00000094941,Gm15093,NCBI:100039890
ENSMUSG00000106555,Gm2479,NCBI:100039895
ENSMUSG00000105993,Tex13d,NCBI:100039899
ENSMUSG00000055972,2810407A14Rik,NCBI:100039901
ENSMUSG00000100240,Gm20820,NCBI:100039905
ENSMUSG00000079638,Rhox2b,NCBI:100039913
LOC6607952,Gm20821,NCBI:100039914
ENSMUSG00000069972,Rps13-ps2,NCBI:100039924
ENSMUSG00000095621,Gm15085,NCBI:100039934
ENSMUSG00000078154,Cdk2ap1rt,NCBI:100039945
ENSMUSG00000108695,Siglecl1,NCBI:100039946
ENSMUSG00000079637,Rhox2c,NCBI:100039948
ENSMUSG00000095276,Gfy,NCBI:100039953
ENSMUSG00000110281,Gm2516,NCBI:100039954
ENSMUSG00000073737,Gm10566,NCBI:100039959
ENSMUSG00000085971,Gm15411,NCBI:100039964
ENSMUSG00000070737,Tmem35b,NCBI:100039968
ENSG00000168060,NAALADL1,NCBI:10004
Unknown,Gm2545,NCBI:100040000
ENSMUSG00000098019,Gm2546,NCBI:100040001
LOC116801963,Gm11527,NCBI:100040014
ENSMUSG00000096788,Rhox2e,NCBI:100040016
ENSMUSG00000095172,Gm20822,NCBI:100040022
Unknown,Gm2560,NCBI:100040030
ENSMUSG00000093950,Gm20823,NCBI:100040031
ENSMUSG00000144218,Ccl19-ps4,NCBI:100040035
ENSMUSG00000096826,Ccl27b,NCBI:100040048
ENSMUSG00000109305,Smim38,NCBI:100040049
ENSMUSG00000078162,Gm2574,NCBI:100040053
ENSMUSG00000115172,Gm2582,NCBI:100040067
Unknown,Gm2590,NCBI:100040086
ENSMUSG00000078300,Gm2606,NCBI:100040109
LOC6616979,Gm10270,NCBI:100040129
ENSMUSG00000117613,Gm2629,NCBI:100040151
Unknown,Gm2635,NCBI:100040158
ENSMUSG00000094081,Gm20826,NCBI:100040160
MGP_PahariEiJ_G0005476,Gm13667,NCBI:100040172
ENSMUSG00000048643,Krtap19-9a,NCBI:100040191
ENSMUSG00000068075,Gm10229,NCBI:100040201
ENSMUSG00000096525,Gm2663,NCBI:100040208
ENSMUSG00000068074,Gm10228,NCBI:100040214
MGP_CAROLIEiJ_G0005024,Gm2670,NCBI:100040218
ENSMUSG00000094325,Gm20831,NCBI:100040223
ENSMSPG00010025084,Gm2675,NCBI:100040231
ENSMUSG00000071517,Prss3l,NCBI:100040233
ENSMUSG00000071748,Styx-ps,NCBI:100040244
ENSMUSG00000069718,Gm11563,NCBI:100040248
ENSMUSG00000057855,Krtap6-3,NCBI:100040249
ENSMUSG00000085656,Gm13180,NCBI:100040257
ENSMUSG00000080968,Atf1-ps,NCBI:100040260
ENSMUSG00000115681,Gm2682,NCBI:100040266
ENSMUSG00000111611,Or13c7c,NCBI:100040268
ENSMUSG00000085439,Rapgef4os1,NCBI:100040270
LOC6615827,Gm15482,NCBI:100040271
ENSMUSG00000078668,Gm11595,NCBI:100040276
ENSMUSG00000084093,Gm16418,NCBI:100040287
ENSMUSG00000101860,Mindy4b-ps,NCBI:100040293
ENSMUSG00000097248,Gm2694,NCBI:100040294
ENSMUSG00000112600,Gm2696,NCBI:100040299
Unknown,Gm2703,NCBI:100040307
ENSMUSG00000071181,3830408C21Rik,NCBI:100040322
ENSMUSG00000105388,Rpl36a-ps2,NCBI:100040331
ENSMUSG00000113314,Gm2721,NCBI:100040339
ENSMUSG00000079941,Cox5b-ps,NCBI:100040340
Unknown,2810416G20Rik,NCBI:100040353
ENSMUSG00000096178,Gm20837,NCBI:100040357
ENSMUSG00000059776,Rpl13-ps6,NCBI:100040416
ENSMUSG00000107008,Gm2762,NCBI:100040421
Unknown,Gm2769,NCBI:100040437
ENSMSPG00010028437,1700036A12Rik,NCBI:100040447
ENSMUSG00000118465,Btbd35f19,NCBI:100040448
ENSMUSG00000118441,Btbd35f26,NCBI:100040458
ENSMUSG00000090272,Mndal,NCBI:100040462
Unknown,Gm2795,NCBI:100040475
ENSMUSG00000096194,Btbd35f2,NCBI:100040482
ENSMUSG00000084871,Gm2800,NCBI:100040484
LOC6612500,Gm12349,NCBI:100040491
ENSMUSG00000085141,Gm13429,NCBI:100040493
ENSMUSG00000109291,Gm2814,NCBI:100040507
ENSMUSG00000090358,Gm2822,NCBI:100040524
ENSMUSG00000093880,Tmem181c-ps,NCBI:100040525
ENSMUSG00000097452,Gm2824,NCBI:100040529
ENSMUSG00000095677,Dynlt1f,NCBI:100040531
ENSMUSG00000118409,Btbd35f5,NCBI:100040533
LOC6614301,Gm10448,NCBI:100040538
ENSMUSG00000070343,Gm10288,NCBI:100040540
ENSMUSG00000086567,Gm2830,NCBI:100040543
ENSMUSG00000091110,Gm2832,NCBI:100040545
ENSMUSG00000058064,Gm10036,NCBI:100040551
ENSMUSG00000121961,Gm2837,NCBI:100040552
ENSMUSG00000085980,Gm12408,NCBI:100040557
ENSMUSG00000000579,Dynlt1c,NCBI:100040563
ENSMUSG00000085876,Gm12409,NCBI:100040567
ENSMUSG00000120488,Gm2848,NCBI:100040572
ENSMUSG00000079436,Kcnj13,NCBI:100040591
Unknown,Gm2861,NCBI:100040598
ENSMUSG00000074449,Potefam3a,NCBI:100040599
ENSMUSG00000101500,Btbd35f12,NCBI:100040606
ENSMUSG00000092118,Fancf,NCBI:100040608
ENSMUSG00000085183,Wincr1,NCBI:100040617
ENSMUSG00000070025,Gm10284,NCBI:100040634
ENSMUSG00000079432,Pramel3d,NCBI:100040635
LOC6617953,Gm13390,NCBI:100040648
ENSMUSG00000090487,Gm2888,NCBI:100040657
ENSMUSG00000079410,Gm2897,NCBI:100040671
ENSMUSG00000079101,Esd-ps,NCBI:100040682
ENSMUSG00000113098,Gm2912,NCBI:100040696
LOC6617078,Gm10340,NCBI:100040697
ENSMUSG00000101294,Btbd35f15,NCBI:100040698
ENSMUSG00000079604,Gm13219,NCBI:100040710
ENSMUSG00000100902,Gm20850,NCBI:100040712
ENSMUSG00000095934,Btbd35f13,NCBI:100040722
ENSMUSG00000097391,Mirg,NCBI:100040724
ENSMUSG00000096340,Defa-ps10,NCBI:100040729
ENSMUSG00000078324,Btbd35f14,NCBI:100040732
ENSMUSG00000085399,Foxd2os,NCBI:100040736
ENSMUSG00000079429,Mroh2a,NCBI:100040766
LOC6615781,Gm15506,NCBI:100040769
ENSMUSG00000096915,Btbd35f6,NCBI:100040781
ENSMUSG00000096666,Gm20852,NCBI:100040786
ENSMUSG00000078640,Gm11627,NCBI:100040792
Unknown,Gm2984,NCBI:100040820
ENSMUSG00000090069,Gm1604a,NCBI:100040822
ENSMUSG00000091449,Gm10269,NCBI:100040823
Unknown,Gm2990,NCBI:100040834
Unknown,Gm2995,NCBI:100040839
ENSMUSG00000063929,Cyp4a32,NCBI:100040843
ENSMUSG00000046463,5930403N24Rik,NCBI:100040846
ENSMUSG00000039098,Gm9767,NCBI:100040851
Unknown,Gm3002,NCBI:100040852
ENSMUSG00000070616,Gm13040,NCBI:100040854
Unknown,Gm3004,NCBI:100040857
ENSMUSG00000096154,Gm13057,NCBI:100040861
ENSMUSG00000096468,Gm16405,NCBI:100040867
ENSMUSG00000095195,Gm3005,NCBI:100040870
Unknown,Gm3014,NCBI:100040872
ENSMUSG00000079402,Gm3020,NCBI:100040880
ENSMUSG00000037884,1700017G19Rik,NCBI:100040882
ENSMUSG00000061619,Vma21-ps,NCBI:100040883
ENSMUSG00000096044,Pramel33,NCBI:100040885
ENSMUSG00000094714,Gm16430,NCBI:100040894
ENSMUSG00000096218,Gm3029,NCBI:100040897
ENSMUSG00000082424,Gm13292,NCBI:100040898
Unknown,Gm3032,NCBI:100040902
ENSMUSG00000095650,Gm20854,NCBI:100040911
ENSMSPG00010035987,Gm10518,NCBI:100040914
ENSMUSG00000090364,Gm3043,NCBI:100040923
ENSRNOG00000042749,Gm3045,NCBI:100040926
ENSMUSG00000090472,Gm3047,NCBI:100040928
ENSMUSG00000072100,Cldn34b1,NCBI:100040937
Unknown,Gm3054,NCBI:100040941
ENSMUSG00000094622,Gm3055,NCBI:100040944
Unknown,Gm3065,NCBI:100040962
ENSMUSG00000046721,Rpl14-ps1,NCBI:100040970
ENSMUSG00000079428,Tceal7,NCBI:100040972
ENSMUSG00000096230,Pramel36,NCBI:100040981
ENSMUSG00000085903,Gm15340,NCBI:100040997
Unknown,Gm3088,NCBI:100041002
Unknown,Gm3090,NCBI:100041004
ENSMUSG00000091756,Gm3095,NCBI:100041012
Unknown,Gm3099,NCBI:100041019
ENSMUSG00000096259,Pramel38,NCBI:100041032
ENSMUSG00000091022,Gm3115,NCBI:100041054
ENSMUSG00000081501,Gm13286,NCBI:100041062
ENSMSPG00010042890,Gm13496,NCBI:100041071
ENSMUSG00000090764,Gm3127,NCBI:100041076
ENSMUSG00000073723,Gm13102,NCBI:100041077
ENSMUSG00000120400,Gm3134,NCBI:100041089
ENSAMEG00000004463,Vstm1,NCBI:100041095
ENSMUSG00000091129,Iqcf6,NCBI:100041096
ENSMSPG00010048563,Gm3137,NCBI:100041099
ENSMUSG00000091114,Gm3138,NCBI:100041100
ENSMUSG00000095074,Pramel42,NCBI:100041102
ENSMUSG00000105153,Gm3143,NCBI:100041108
Unknown,Gm3146,NCBI:100041114
ENSMUSG00000095503,Pramel43,NCBI:100041115
ENSMUSG00000079389,Gm3149,NCBI:100041119
ENSMUSG00000095056,Gm3159,NCBI:100041139
ENSMUSG00000074419,Pira13,NCBI:100041146
ENSMUSG00000091754,Gm3636,NCBI:100041151
ENSMUSG00000091148,Gm3182,NCBI:100041177
ENSMUSG00000095954,Pramel56,NCBI:100041179
ENSMUSG00000073953,Or52e19,NCBI:100041187
ENSMUSG00000118667,Ahnak2,NCBI:100041194
ENSMUSG00000097388,Gm3200,NCBI:100041204
ENSMSPG00010004267,Gm3211,NCBI:100041218
ENSMUSG00000093848,Gm20865,NCBI:100041223
ENSMUSG00000069306,H4c17,NCBI:100041230
ENSMUSG00000079311,Gm3222,NCBI:100041236
ENSMUSG00000142256,Gm3225,NCBI:100041239
ENSMSPG00010022613,Gm3227,NCBI:100041241
Unknown,Gm3230,NCBI:100041244
ENSMUSG00000094120,Gm3233,NCBI:100041250
ENSMUSG00000113415,Gm3234,NCBI:100041251
ENSMUSG00000095996,Pramel60,NCBI:100041253
ENSMSPG00010030732,Gm3235,NCBI:100041254
ENSMUSG00000096898,Gm20867,NCBI:100041256
ENSMUSG00000095817,Gm3238,NCBI:100041261
ENSMUSG00000090872,Gm3239,NCBI:100041262
ENSMUSG00000096066,Pramel46,NCBI:100041264
ENSMUSG00000030735,Gm9755,NCBI:100041265
ENSMUSG00000083380,Ndufb4c,NCBI:100041273
Unknown,Gm3247,NCBI:100041278
ENSMUSG00000091275,Gm3248,NCBI:100041279
ENSMUSG00000096481,Gm3250,NCBI:100041281
ENSMUSG00000121895,Gm3252,NCBI:100041283
ENSMUSG00000085156,Snhg15,NCBI:100041286
ENSMUSG00000122396,Gm3255,NCBI:100041289
Unknown,D4Ertd617e,NCBI:100041290
ENSMUSG00000110960,Supt4b,NCBI:100041294
ENSMUSG00000079424,Pramel47,NCBI:100041296
LOC6612282,Gm12480,NCBI:100041303
ENSMUSG00000094132,Gm3264,NCBI:100041306
LOC6607857,Gm20869,NCBI:100041309
ENSMUSG00000086373,Gm11978,NCBI:100041311
ENSMUSG00000087276,Gm11378,NCBI:100041312
Unknown,Gm3269,NCBI:100041317
ENSMSPG00010021082,Gm15342,NCBI:100041318
ENSMUSG00000113143,Ly6e-ps1,NCBI:100041323
ENSMUSG00000078967,Gapdh-ps16,NCBI:100041325
ENSMUSG00000091185,Gm3278,NCBI:100041336
LOC6617990,Gm13465,NCBI:100041337
ENSMUSG00000108063,Gm3279,NCBI:100041339
ENSMUSG00000095042,Gm12537,NCBI:100041342
Unknown,Gm20870,NCBI:100041345
ENSMUSG00000087512,Ccdc201,NCBI:100041347
ENSMUSG00000111915,Gm3285,NCBI:100041351
ENSMUSG00000052469,Tcp10c,NCBI:100041352
ENSMUSG00000079423,Pramel57,NCBI:100041354
ENSMUSG00000090249,Gm3287,NCBI:100041356
ENSMUSG00000106871,Gm3289,NCBI:100041358
ENSMUSG00000095148,Gm20873,NCBI:100041362
Unknown,Gm3294,NCBI:100041367
ENSMUSG00000079383,Gm3298,NCBI:100041374
ENSMUSG00000075552,Cyp3a41b,NCBI:100041375
ENSMUSG00000058186,Zfp980,NCBI:100041379
ENSMUSG00000071343,Gm10327,NCBI:100041399
ENSMUSG00000057674,Gm11938,NCBI:100041412
ENSMUSG00000072962,Gm16401,NCBI:100041413
ENSMUSG00000099148,Gm3331,NCBI:100041426
ENSMUSG00000056300,Zfp981,NCBI:100041433
ENSMUSG00000086441,Gm15046,NCBI:100041446
ENSMUSG00000061292,Cyp3a59,NCBI:100041449
ENSMUSG00000044867,Gimap1os,NCBI:100041450
ENSMUSG00000092353,Gm3363,NCBI:100041479
ENSMUSG00000049230,Myef2l,NCBI:100041480
MGP_CAROLIEiJ_G0034575,Gm3364,NCBI:100041481
ENSMUSG00000058725,Gm11937,NCBI:100041488
Unknown,Gm3367,NCBI:100041489
ENSMUSG00000107470,Gm3375,NCBI:100041503
ENSMUSG00000096520,Rbmyf9,NCBI:100041505
ENSMUSG00000096629,Gm3383,NCBI:100041515
ENSMUSG00000096488,Gm10409,NCBI:100041530
ENSMUSG00000022584,Ly6c2,NCBI:100041546
ENSMUSG00000041505,Gm3402,NCBI:100041548
ENSMUSG00000095520,Gm20877,NCBI:100041550
ENSMUSG00000079091,Gm3404,NCBI:100041554
LOC6611285,Gm14762,NCBI:100041562
ENSMUSG00000096664,Gm3409,NCBI:100041566
ENSMUSG00000116953,Ermardl2,NCBI:100041574
ENSMUSG00000015882,Gm3414,NCBI:100041576
ENSMUSG00000095557,Gm3415,NCBI:100041578
ENSMUSG00000078747,Gm20878,NCBI:100041579
ENSMUSG00000038630,Zkscan16,NCBI:100041581
ENSMUSG00000063953,Amd2,NCBI:100041585
ENSMUSG00000116780,Dynlt2a3,NCBI:100041586
ENSMUSG00000140591,Spin2-ps3,NCBI:100041594
ENSMUSG00000093805,Gal3st2b,NCBI:100041596
ENSMUSG00000090512,Gm3424,NCBI:100041598
ENSMUSG00000098705,Gm3428,NCBI:100041605
ENSMUSG00000098390,Gm3434,NCBI:100041618
ENSMUSG00000116895,Ermardl1,NCBI:100041621
ENSMUSG00000079710,Dynlt2a2,NCBI:100041639
ENSMUSG00000085877,Spin2-ps4,NCBI:100041642
Unknown,Gm3453,NCBI:100041651
MGP_PahariEiJ_G0005013,Gm3455,NCBI:100041653
ENSMUSG00000075555,Gm10863,NCBI:100041655
ENSMUSG00000073842,Mup7,NCBI:100041658
ENSMUSG00000124588,Gm3458,NCBI:100041660
ENSMUSG00000078495,Zfp984,NCBI:100041677
ENSMUSG00000096003,Gm3500,NCBI:100041678
ENSMUSG00000081051,Gm15427,NCBI:100041686
ENSMUSG00000078687,Mup8,NCBI:100041687
ENSMUSG00000061845,Defa35,NCBI:100041688
ENSMUSG00000073000,Ppp1r36dn,NCBI:100041694
ENSMUSG00000079371,Gm3476,NCBI:100041702
ENSMUSG00000082816,Gm11953,NCBI:100041720
ENSMUSG00000090440,1700049E17Rik2,NCBI:100041722
ENSMUSG00000079261,Gm15217,NCBI:100041724
ENSMUSG00000090505,Gm3486,NCBI:100041729
ENSMUSG00000121595,4930522L14Rik,NCBI:100041734
ENSMUSG00000095295,Gm3488,NCBI:100041735
ENSMUSG00000086760,1700025D23Rik,NCBI:100041739
ENSMUSG00000070443,Gm10291,NCBI:100041748
ENSMUSG00000091827,Speer4f2,NCBI:100041749
ENSMUSG00000079116,Defa41,NCBI:100041759
ENSMUSG00000095533,Gm10413,NCBI:100041774
ENSMUSG00000114821,Gm3509,NCBI:100041779
ENSMUSG00000096936,Gm3510,NCBI:100041781
ENSMUSG00000074441,Defa40,NCBI:100041787
ENSMUSG00000106380,Gm3519,NCBI:100041805
ENSMUSG00000082211,Defa27,NCBI:100041811
ENSMUSG00000094929,Gm3526,NCBI:100041817
ENSMUSG00000097853,Gm3532,NCBI:100041825
ENSMUSG00000098192,Gm3534,NCBI:100041831
ENSMUSG00000091478,Gm10039,NCBI:100041835
ENSMUSG00000072739,Gm10408,NCBI:100041840
ENSMUSG00000093945,Gm3543,NCBI:100041849
ENSMUSG00000078240,Rpl27rt,NCBI:100041859
Unknown,Gm3552,NCBI:100041864
ENSMSPG00010006720,Gm15407,NCBI:100041869
Unknown,Gm3556,NCBI:100041870
ENSMUSG00000079364,Gm3558,NCBI:100041874
Unknown,Gm3561,NCBI:100041879
ENSMUSG00000094818,Defa32,NCBI:100041890
ENSMUSG00000065956,Defa37,NCBI:100041895
ENSMUSG00000091792,Gm3573,NCBI:100041910
LOC6616764,Gm15226,NCBI:100041912
ENSMUSG00000083621,Gm14586,NCBI:100041925
Unknown,Gm3577,NCBI:100041927
LOC6617932,Gm13403,NCBI:100041931
Unknown,Gm3579,NCBI:100041932
ENSMUSG00000117727,Gm3587,NCBI:100041951
ENSMUSG00000063206,Defa34,NCBI:100041952
ENSMUSG00000061104,Sap18b,NCBI:100041953
ENSMUSG00000096904,Lamtor3-ps,NCBI:100041958
ENSMUSG00000095360,Gm3594,NCBI:100041964
ENSMUSG00000043801,Oaz1-ps,NCBI:100041965
ENSMUSG00000141386,Gm3596,NCBI:100041968
Unknown,Gm3598,NCBI:100041971
ENSMUSG00000094942,Gm3604,NCBI:100041979
ENSMUSG00000107176,Gm9794,NCBI:100042008
Unknown,Gm3627,NCBI:100042018
ENSMUSG00000094590,Gm3629,NCBI:100042024
ENSMUSG00000096438,Gapdh-ps15,NCBI:100042025
Unknown,Gm3633,NCBI:100042031
LOC6616860,Gm15421,NCBI:100042049
ENSMUSG00000095226,Gm10377,NCBI:100042055
ENSMUSG00000073067,9130019P16Rik,NCBI:100042056
Unknown,Gm3644,NCBI:100042060
ENSMUSG00000091937,Gm3646,NCBI:100042065
ENSMUSG00000081855,Rpl17-ps5,NCBI:100042067
ENSMUSG00000071041,Impdh2-ps,NCBI:100042069
LOC6616936,Gm10251,NCBI:100042077
ENSMUSG00000101501,Rps27a-ps1,NCBI:100042094
ENSMUSG00000090691,Gm3667,NCBI:100042100
ENSMUSG00000085489,Gm3669,NCBI:100042103
ENSMUSG00000098232,Gm3671,NCBI:100042107
ENSMUSG00000073257,Gm10488,NCBI:100042109
ENSMUSG00000099782,Gm20903,NCBI:100042110
ENSMUSG00000079269,Gm3676,NCBI:100042114
ENSMSPG00010051088,Gm15535,NCBI:100042125
ENSMUSG00000094021,Gm3685,NCBI:100042129
ENSMUSG00000072605,Gm10376,NCBI:100042130
ENSMUSG00000084898,Gm12371,NCBI:100042132
ENSMUSG00000098128,Gm3693,NCBI:100042143
ENSMUSG00000073255,Gm14632,NCBI:100042144
ENSMUSG00000067224,Gm3695,NCBI:100042148
ENSMUSG00000092167,Gm3696,NCBI:100042149
ENSMUSG00000060275,Nrg2,NCBI:100042150
ENSMUSG00000101381,Btbd35f16,NCBI:100042159
ENSMUSG00000097392,Thoc2l,NCBI:100042165
ENSMUSG00000097321,Gm3704,NCBI:100042166
ENSMUSG00000078218,Btbd35f3,NCBI:100042168
ENSMUSG00000083022,Rps15a-ps6,NCBI:100042173
ENSMUSG00000095546,Gm10230,NCBI:100042175
ENSMUSG00000085069,Prdm16os,NCBI:100042178
ENSMUSG00000045886,Pam16l,NCBI:100042179
ENSMUSG00000095015,Gm16434,NCBI:100042182
ENSMUSG00000086555,Gm13446,NCBI:100042194
ENSMUSG00000105402,Gm3716,NCBI:100042198
ENSMUSG00000099856,Gm20906,NCBI:100042201
Unknown,Gm3718,NCBI:100042202
ENSMUSG00000118150,Gm3728,NCBI:100042218
ENSMUSG00000095658,Vmn2r130,NCBI:100042225
ENSMUSG00000117780,Gm3734,NCBI:100042226
ENSMUSG00000091472,Gm3739,NCBI:100042235
Unknown,Gm3740,NCBI:100042237
ENSMUSG00000078213,Btbd35f4,NCBI:100042254
ENSMUSG00000085167,Gm12063,NCBI:100042256
ENSMUSG00000091227,Gm3755,NCBI:100042263
ENSMUSG00000044330,Gm9790,NCBI:100042265
ENSMUSG00000078212,Spin2-ps9,NCBI:100042267
ENSMUSG00000094860,Btbd35f27,NCBI:100042275
ENSMUSG00000097156,Gm3764,NCBI:100042277
ENSMUSG00000113074,Gm3772,NCBI:100042291
Unknown,Gm3775,NCBI:100042294
ENSMUSG00000111709,Gsta13,NCBI:100042295
ENSMUSG00000130149,Gm38418,NCBI:100042304
ENSMUSG00000063277,Gm10128,NCBI:100042312
ENSMUSG00000074179,Gsta5,NCBI:100042314
ENSMUSG00000108260,Gm3793,NCBI:100042327
ENSMUSG00000075389,Reno1,NCBI:100042332
ENSMUSG00000095528,Gm10375,NCBI:100042342
ENSMUSG00000067719,Gm10221,NCBI:100042348
ENSMUSG00000094708,Gm10359,NCBI:100042349
LOC6613821,Gm10705,NCBI:100042355
ENSMUSG00000132529,Gm3805,NCBI:100042364
ENSMUSG00000102881,Gm3807,NCBI:100042371
ENSMUSG00000076759,Trav2,NCBI:100042372
